iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
38;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;1.978;17;128;[1.845, 1.399, 1.197, 1.71, 1.682];[1.885, 1.869, 1.316]
39;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;4.775;17;128;[1.845, 1.399, 1.377, 1.71, 1.682];[1.885, 1.982, 1.316]
40;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;3.968;17;128;[1.845, 1.399, 1.539, 1.71, 1.682];[1.997, 1.982, 1.316]
41;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;16.815;17;128;[1.845, 1.399, 1.539, 1.71, 1.614];[1.997, 1.884, 1.316]
42;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;9.692;17;128;[1.845, 1.359, 1.539, 1.71, 1.614];[1.897, 1.884, 1.316]
43;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;7.896;17;128;[1.761, 1.359, 1.539, 1.71, 1.614];[1.897, 1.796, 1.316]
44;19047.005;499.463;3535.542;60.007;214.978;1775.158;0.0;2709.0;15012.0;33422.498;5392.644;-8982.849;8.325;17;128;[1.885, 1.359, 1.539, 1.71, 1.614];[2.007, 1.796, 1.316]
45;19020.073;493.478;3515.594;57.967;217.848;1724.996;0.0;2494.0;15011.0;33422.498;5392.644;-9009.781;21.807;17;128;[1.885, 1.359, 1.539, 1.71, 1.853];[2.007, 2.016, 1.316]
46;18960.323;498.382;3531.941;57.967;219.333;1726.481;0.0;2396.0;14930.0;33422.498;5392.644;-9069.531;11.196;17;128;[1.885, 1.359, 1.539, 1.939, 1.853];[2.206, 2.016, 1.316]
47;18916.472;493.109;3514.363;64.422;220.868;1895.849;0.0;2456.0;14909.0;33422.498;5392.644;-9113.382;9.454;17;128;[2.097, 1.359, 1.539, 1.939, 1.853];[2.206, 2.214, 1.316]
48;18916.472;493.109;3514.363;64.422;220.868;1895.849;0.0;2456.0;14909.0;33422.498;5392.644;-9113.382;2.578;17;128;[2.097, 1.359, 1.539, 1.845, 1.853];[2.206, 2.214, 1.284]
49;18916.472;493.109;3514.363;64.422;220.868;1895.849;0.0;2456.0;14909.0;33422.498;5392.644;-9113.382;20.431;17;128;[2.097, 1.359, 1.539, 1.845, 1.768];[2.085, 2.214, 1.284]
617constructshop:False depot:True weather:False;19378.319;546.304;3658.014;76.412;245.767;2232.467;0.0;2670.0;15174.0;32566.478;6248.664;-6939.495;27.529;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19027.822;528.651;3605.171;75.466;237.867;2199.984;0.0;2770.0;14894.0;32756.906;6058.236;-7670.848;26.099;19;128;[1.0, 1.0, 1.0, 1.0, 1.3];[1.3, 1.0, 1.0]
1;19007.23;528.514;3604.715;67.29;231.318;1980.851;0.0;2890.0;14874.0;32756.906;6058.236;-7691.44;15.406;19;128;[1.0, 1.0, 1.0, 1.0, 1.57];[1.57, 1.0, 1.0]
2;19007.23;528.514;3604.715;67.29;231.318;1980.851;0.0;2890.0;14874.0;32756.906;6058.236;-7691.44;6.317;19;128;[1.0, 1.0, 1.0, 1.0, 1.57];[1.513, 1.0, 1.0]
3;18892.926;525.214;3593.712;79.79;237.849;2312.393;0.0;2890.0;14774.0;32756.906;6058.236;-7805.744;8.076;19;128;[1.0, 1.0, 1.3, 1.0, 1.57];[1.762, 1.0, 1.0]
4;18892.926;525.214;3593.712;79.79;237.849;2312.393;0.0;2890.0;14774.0;32756.906;6058.236;-7805.744;6.428;19;128;[1.0, 1.0, 1.3, 1.0, 1.57];[1.762, 1.0, 1.0]
5;18851.194;515.814;3562.38;71.514;228.319;2087.69;0.0;2811.0;14773.0;32756.906;6058.236;-7847.476;18.002;19;128;[1.0, 1.0, 1.3, 1.0, 1.813];[1.762, 1.3, 1.0]
6;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;5.601;19;128;[1.0, 1.3, 1.3, 1.0, 1.813];[1.986, 1.3, 1.0]
7;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;5.947;19;128;[1.0, 1.3, 1.3, 1.0, 1.813];[1.887, 1.3, 1.0]
8;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;2.978;19;128;[1.0, 1.3, 1.3, 1.0, 1.813];[1.887, 1.3, 1.0]
9;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;2.749;19;128;[1.0, 1.3, 1.3, 1.0, 1.813];[1.887, 1.3, 1.0]
10;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;1.636;19;128;[1.0, 1.3, 1.3, 1.0, 1.813];[1.887, 1.3, 1.0]
11;18849.108;515.333;3560.776;71.514;227.763;2087.139;0.0;2811.0;14773.0;32756.906;6058.236;-7849.562;6.06;19;128;[1.2, 1.3, 1.3, 1.0, 1.813];[1.887, 1.47, 1.0]
12;18823.472;508.955;3539.517;67.07;224.528;1968.353;0.0;2691.0;14775.0;32756.906;6058.236;-7875.198;3.649;19;128;[1.2, 1.3, 1.3, 1.0, 2.032];[1.887, 1.47, 1.3]
13;18725.111;504.949;3526.162;80.453;230.309;2322.077;0.0;2612.0;14694.0;32756.906;6058.236;-7973.559;7.675;19;128;[1.2, 1.3, 1.57, 1.0, 2.032];[2.098, 1.47, 1.3]
14;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;16.013;19;128;[1.2, 1.3, 1.57, 1.0, 2.229];[2.288, 1.47, 1.3]
15;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;5.782;19;128;[1.2, 1.3, 1.57, 1.0, 2.229];[2.159, 1.47, 1.3]
16;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;3.661;19;128;[1.2, 1.3, 1.57, 1.0, 2.306];[2.159, 1.47, 1.47]
17;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;6.721;19;128;[1.18, 1.3, 1.57, 1.0, 2.306];[2.159, 1.423, 1.47]
18;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;4.059;19;128;[1.18, 1.47, 1.57, 1.0, 2.306];[2.243, 1.423, 1.47]
19;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;6.677;19;128;[1.162, 1.47, 1.57, 1.0, 2.306];[2.243, 1.381, 1.47]
20;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;2.484;19;128;[1.162, 1.623, 1.57, 1.0, 2.306];[2.243, 1.543, 1.47]
21;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;3.16;19;128;[1.146, 1.623, 1.57, 1.0, 2.306];[2.243, 1.543, 1.423]
22;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;2.653;19;128;[1.131, 1.623, 1.57, 1.0, 2.306];[2.243, 1.543, 1.381]
23;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;16.278;19;128;[1.131, 1.623, 1.57, 1.0, 2.375];[2.319, 1.543, 1.381]
24;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;5.202;19;128;[1.131, 1.623, 1.57, 1.0, 2.238];[2.319, 1.543, 1.343]
25;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;1.318;19;128;[1.131, 1.561, 1.57, 1.0, 2.238];[2.319, 1.543, 1.309]
26;18548.26;491.829;3482.431;84.918;225.444;2433.308;0.0;2612.0;14574.0;32756.906;6058.236;-8150.41;3.637;19;128;[1.131, 1.561, 1.57, 1.0, 2.114];[2.319, 1.543, 1.278]
27;18230.822;492.651;3485.171;66.401;221.887;1948.318;0.0;2791.0;14253.0;32756.906;6058.236;-8467.848;9.749;19;128;[1.131, 1.805, 1.57, 1.0, 2.114];[2.487, 1.543, 1.278]
28;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.695;18;128;[1.131, 2.025, 1.57, 1.0, 2.114];[2.487, 1.543, 1.55]
29;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.826;18;128;[1.131, 2.025, 1.57, 1.0, 2.114];[2.487, 1.543, 1.495]
30;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;3.152;18;128;[1.131, 2.123, 1.57, 1.0, 2.114];[2.538, 1.543, 1.495]
31;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.3;18;128;[1.131, 2.011, 1.57, 1.0, 2.114];[2.538, 1.543, 1.446]
32;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.537;18;128;[1.131, 2.011, 1.57, 1.0, 2.114];[2.538, 1.543, 1.401]
33;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.569;18;128;[1.131, 2.11, 1.57, 1.0, 2.114];[2.538, 1.689, 1.401]
34;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.248;18;128;[1.131, 2.199, 1.57, 1.0, 2.114];[2.538, 1.689, 1.561]
35;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.599;18;128;[1.131, 2.079, 1.57, 1.0, 2.114];[2.538, 1.689, 1.505]
36;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;8.482;18;128;[1.131, 1.971, 1.57, 1.0, 2.114];[2.538, 1.62, 1.505]
37;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;10.088;18;128;[1.131, 1.971, 1.57, 1.2, 2.114];[2.538, 1.758, 1.505]
38;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;3.358;18;128;[1.131, 1.874, 1.57, 1.2, 2.114];[2.538, 1.758, 1.455]
39;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;10.095;18;128;[1.118, 1.874, 1.57, 1.2, 2.114];[2.538, 1.682, 1.455]
40;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;6.78;18;128;[1.306, 1.874, 1.57, 1.2, 2.114];[2.584, 1.682, 1.455]
41;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;6.644;18;128;[1.275, 1.874, 1.57, 1.2, 2.114];[2.584, 1.614, 1.455]
42;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;8.256;18;128;[1.275, 1.874, 1.57, 1.18, 2.114];[2.584, 1.553, 1.455]
43;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;3.247;18;128;[1.448, 1.874, 1.57, 1.18, 2.114];[2.584, 1.553, 1.61]
44;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.492;18;128;[1.448, 1.874, 1.57, 1.162, 2.114];[2.584, 1.553, 1.549]
45;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;3.656;18;128;[1.448, 1.874, 1.57, 1.162, 2.003];[2.584, 1.553, 1.494]
46;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;1.705;18;128;[1.448, 1.874, 1.57, 1.146, 2.003];[2.584, 1.553, 1.445]
47;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;17.145;18;128;[1.448, 1.874, 1.57, 1.146, 2.103];[2.626, 1.553, 1.445]
48;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;2.182;18;128;[1.448, 1.874, 1.57, 1.131, 2.103];[2.626, 1.553, 1.401]
49;18611.219;495.82;3506.399;72.192;230.209;2107.205;0.0;2810.0;14609.0;33291.086;5524.056;-9155.811;9.256;18;128;[1.403, 1.874, 1.57, 1.131, 2.103];[2.626, 1.498, 1.401]
618constructshop:False depot:True weather:False;19777.564;542.284;3663.28;76.08;240.811;2218.9;0.0;2871.0;15572.0;33123.002;5692.14;-7653.298;32.517;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19590.162;553.73;3701.432;66.648;242.245;1975.084;0.0;2850.0;15335.0;33123.002;5692.14;-7840.7;4.511;18;128;[1.0, 1.0, 1.0, 1.0, 1.3];[1.0, 1.0, 1.3]
1;19338.788;560.105;3722.683;78.401;252.549;2290.978;0.0;2633.0;15056.0;33123.002;5692.14;-8092.074;4.731;18;128;[1.0, 1.0, 1.3, 1.0, 1.3];[1.0, 1.0, 1.57]
2;19281.508;565.887;3761.622;81.204;253.296;2364.603;0.0;2475.0;14954.0;33435.782;5379.36;-8774.914;3.719;17;128;[1.0, 1.0, 1.57, 1.0, 1.3];[1.0, 1.0, 1.813]
3;19281.508;565.887;3761.622;81.204;253.296;2364.603;0.0;2475.0;14954.0;33435.782;5379.36;-8774.914;3.323;17;128;[1.0, 1.0, 1.57, 1.0, 1.27];[1.0, 1.0, 1.732]
4;19253.174;559.809;3741.364;90.506;256.335;2609.488;0.0;2416.0;14952.0;33435.782;5379.36;-8803.248;8.638;17;128;[1.3, 1.0, 1.57, 1.0, 1.27];[1.3, 1.0, 1.732]
5;19230.402;545.554;3693.848;93.275;257.714;2682.867;0.0;2535.0;14991.0;33435.782;5379.36;-8826.02;17.103;17;128;[1.3, 1.0, 1.57, 1.0, 1.543];[1.57, 1.0, 1.732]
6;19084.631;534.992;3658.639;92.854;253.534;2667.731;0.0;2436.0;14891.0;33435.782;5379.36;-8971.791;10.788;17;128;[1.3, 1.0, 1.57, 1.3, 1.543];[1.57, 1.3, 1.732]
7;19084.631;534.992;3658.639;92.854;253.534;2667.731;0.0;2436.0;14891.0;33435.782;5379.36;-8971.791;4.188;17;128;[1.3, 1.0, 1.57, 1.3, 1.489];[1.57, 1.3, 1.659]
8;19090.09;528.867;3631.223;92.235;253.8;2651.913;0.0;2377.0;14930.0;33513.098;5302.044;-9120.964;13.582;17;128;[1.57, 1.0, 1.57, 1.3, 1.489];[1.813, 1.3, 1.659]
9;19090.09;528.867;3631.223;92.235;253.8;2651.913;0.0;2377.0;14930.0;33513.098;5302.044;-9120.964;3.002;17;128;[1.513, 1.0, 1.57, 1.3, 1.489];[1.813, 1.3, 1.593]
10;18832.896;501.591;3540.304;82.081;237.406;2371.5;0.0;2277.0;14791.0;33513.098;5302.044;-9378.158;1.353;17;128;[1.513, 1.3, 1.57, 1.3, 1.489];[1.813, 1.3, 1.834]
11;18832.896;501.591;3540.304;82.081;237.406;2371.5;0.0;2277.0;14791.0;33513.098;5302.044;-9378.158;3.946;17;128;[1.513, 1.3, 1.57, 1.3, 1.44];[1.813, 1.3, 1.751]
12;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;4.841;17;128;[1.513, 1.57, 1.57, 1.3, 1.44];[1.813, 1.57, 1.751]
13;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;9.254;17;128;[1.513, 1.57, 1.513, 1.3, 1.44];[1.732, 1.57, 1.751]
14;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;2.659;17;128;[1.513, 1.513, 1.513, 1.3, 1.44];[1.732, 1.513, 1.751]
15;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.56;17;128;[1.462, 1.513, 1.513, 1.3, 1.44];[1.732, 1.513, 1.676]
16;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;18.867;17;128;[1.462, 1.513, 1.513, 1.3, 1.396];[1.659, 1.513, 1.676]
17;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;17.208;17;128;[1.462, 1.513, 1.513, 1.3, 1.356];[1.593, 1.513, 1.676]
18;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;2.659;17;128;[1.462, 1.513, 1.513, 1.27, 1.356];[1.593, 1.513, 1.608]
19;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.667;17;128;[1.416, 1.513, 1.513, 1.27, 1.356];[1.593, 1.513, 1.547]
20;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;8.799;17;128;[1.416, 1.513, 1.462, 1.27, 1.356];[1.534, 1.513, 1.547]
21;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;5.536;17;128;[1.416, 1.462, 1.462, 1.27, 1.356];[1.534, 1.462, 1.547]
22;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;21.41;17;128;[1.416, 1.462, 1.462, 1.27, 1.32];[1.534, 1.416, 1.547]
23;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;22.15;17;128;[1.416, 1.462, 1.462, 1.27, 1.488];[1.534, 1.574, 1.547]
24;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;9.262;17;128;[1.574, 1.462, 1.462, 1.27, 1.488];[1.681, 1.574, 1.547]
25;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;8.641;17;128;[1.574, 1.462, 1.462, 1.443, 1.488];[1.681, 1.717, 1.547]
26;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;9.862;17;128;[1.517, 1.462, 1.462, 1.443, 1.488];[1.681, 1.645, 1.547]
27;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;2.515;17;128;[1.517, 1.462, 1.462, 1.399, 1.488];[1.681, 1.645, 1.492]
28;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.647;17;128;[1.465, 1.462, 1.462, 1.399, 1.488];[1.681, 1.645, 1.443]
29;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.308;17;128;[1.465, 1.462, 1.462, 1.359, 1.488];[1.681, 1.581, 1.443]
30;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;6.969;17;128;[1.465, 1.416, 1.462, 1.359, 1.488];[1.681, 1.523, 1.443]
31;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.03;17;128;[1.465, 1.416, 1.416, 1.359, 1.488];[1.681, 1.523, 1.399]
32;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;19.532;17;128;[1.465, 1.416, 1.416, 1.359, 1.639];[1.813, 1.523, 1.399]
33;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;1.891;17;128;[1.465, 1.574, 1.416, 1.359, 1.639];[1.813, 1.671, 1.399]
34;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;0.833;17;128;[1.465, 1.717, 1.416, 1.359, 1.639];[1.813, 1.804, 1.399]
35;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;4.19;17;128;[1.465, 1.717, 1.416, 1.359, 1.575];[1.813, 1.804, 1.359]
36;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;2.905;17;128;[1.465, 1.717, 1.416, 1.323, 1.575];[1.813, 1.804, 1.323]
37;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.961;17;128;[1.465, 1.717, 1.416, 1.291, 1.575];[1.732, 1.804, 1.323]
38;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;8.162;17;128;[1.619, 1.717, 1.416, 1.291, 1.575];[1.732, 1.924, 1.323]
39;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.797;17;128;[1.619, 1.717, 1.574, 1.291, 1.575];[1.859, 1.924, 1.323]
40;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;1.713;17;128;[1.619, 1.845, 1.574, 1.291, 1.575];[1.973, 1.924, 1.323]
41;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.766;17;128;[1.619, 1.761, 1.574, 1.291, 1.575];[1.973, 1.924, 1.291]
42;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.333;17;128;[1.619, 1.761, 1.717, 1.291, 1.575];[1.973, 2.032, 1.291]
43;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;5.618;17;128;[1.619, 1.685, 1.717, 1.291, 1.575];[1.973, 1.929, 1.291]
44;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;2.415;17;128;[1.619, 1.685, 1.645, 1.291, 1.575];[1.973, 1.929, 1.262]
45;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.561;17;128;[1.619, 1.617, 1.645, 1.291, 1.575];[1.876, 1.929, 1.262]
46;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;9.093;17;128;[1.619, 1.617, 1.645, 1.262, 1.575];[1.788, 1.929, 1.262]
47;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;18.547;17;128;[1.619, 1.617, 1.645, 1.262, 1.518];[1.709, 1.929, 1.262]
48;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;3.255;17;128;[1.619, 1.555, 1.645, 1.262, 1.518];[1.638, 1.929, 1.262]
49;18739.093;516.868;3591.226;85.289;245.181;2462.687;0.0;1980.0;14631.0;33513.098;5302.044;-9471.961;7.563;17;128;[1.619, 1.555, 1.581, 1.262, 1.518];[1.638, 1.836, 1.262]
619constructshop:False depot:True weather:False;20017.831;563.807;3742.024;62.257;244.049;1862.72;0.0;3087.0;15712.0;33093.686;5721.456;-7354.399;33.036;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19715.815;558.726;3725.088;72.995;248.626;2146.494;0.0;2811.0;15432.0;33093.686;5721.456;-7656.415;20.165;18;128;[1.0, 1.0, 1.0, 1.0, 1.3];[1.0, 1.3, 1.0]
1;19367.146;533.649;3641.497;70.488;236.282;2068.972;0.0;2693.0;15192.0;33093.686;5721.456;-8005.084;16.637;18;128;[1.0, 1.0, 1.0, 1.0, 1.57];[1.3, 1.3, 1.0]
2;19367.146;533.649;3641.497;70.488;236.282;2068.972;0.0;2693.0;15192.0;33093.686;5721.456;-8005.084;20.527;18;128;[1.0, 1.0, 1.0, 1.0, 1.513];[1.3, 1.27, 1.0]
3;19227.029;538.007;3656.022;61.77;231.474;1837.492;0.0;2712.0;15033.0;33093.686;5721.456;-8145.201;15.469;18;128;[1.0, 1.0, 1.0, 1.0, 1.762];[1.57, 1.27, 1.0]
4;19227.029;538.007;3656.022;61.77;231.474;1837.492;0.0;2712.0;15033.0;33093.686;5721.456;-8145.201;16.98;18;128;[1.0, 1.0, 1.0, 1.0, 1.686];[1.57, 1.243, 1.0]
5;19227.029;538.007;3656.022;61.77;231.474;1837.492;0.0;2712.0;15033.0;33093.686;5721.456;-8145.201;15.39;18;128;[1.0, 1.0, 1.0, 1.0, 1.817];[1.57, 1.419, 1.0]
6;19227.029;538.007;3656.022;61.77;231.474;1837.492;0.0;2712.0;15033.0;33093.686;5721.456;-8145.201;3.984;18;128;[1.0, 1.2, 1.0, 1.0, 1.817];[1.57, 1.577, 1.0]
7;19227.029;538.007;3656.022;61.77;231.474;1837.492;0.0;2712.0;15033.0;33093.686;5721.456;-8145.201;5.007;18;128;[1.0, 1.2, 1.0, 1.0, 1.935];[1.57, 1.577, 1.2]
8;19190.937;543.755;3675.182;65.617;241.485;1947.531;0.0;2655.0;14972.0;33093.686;5721.456;-8181.293;10.197;18;128;[1.3, 1.2, 1.0, 1.0, 1.935];[1.813, 1.577, 1.2]
9;19132.623;530.298;3630.326;53.016;226.434;1604.854;0.0;2655.0;14972.0;33093.686;5721.456;-8239.607;1.321;18;128;[1.3, 1.48, 1.0, 1.0, 1.935];[1.813, 1.577, 1.48]
10;19071.182;516.119;3583.063;52.67;218.528;1587.953;0.0;2655.0;14972.0;33093.686;5721.456;-8301.048;11.167;18;128;[1.3, 1.48, 1.0, 1.3, 1.935];[1.813, 1.819, 1.48]
11;18990.244;525.133;3613.111;56.064;223.722;1681.383;0.0;2655.0;14852.0;33093.686;5721.456;-8381.986;18.085;18;128;[1.3, 1.48, 1.0, 1.3, 2.142];[2.032, 1.819, 1.48]
12;18925.537;509.97;3562.567;54.105;216.521;1623.241;0.0;2873.0;14853.0;33093.686;5721.456;-8446.693;8.037;18;128;[1.3, 1.732, 1.0, 1.3, 2.142];[2.229, 1.819, 1.48]
